"gene_name" "tau" "alpha" "sigma" "theta_r1" "theta_r2" "theta_r4"
"29" "BM1_29" 0 0.294985382115622 1.90250669632959 8.39141078396373 7.38433593838454 8.33437808578022
"30" "BM1_30" 0 0.287745652602258 2.02476113488178 5.48163874525417 5.38962029917272 4.27918709997842
"31" "OU1_1" 0 0.771974227626584 0.551132528043379 8.09903425671788 8.14726049969123 7.85806987061386
"32" "OU1_2" 0 0.659208548518291 0.660293424552031 8.16613487877108 8.23351641629519 7.98092892185273
"33" "OU1_3" 0 0.632594930650485 0.869855389261405 6.016832414776 6.15321130928758 6.17205221967427
"34" "OU1_4" 0 0.380748009341367 0.0271108518582732 9.47752891769763 9.49304236487389 9.48572852509817
"35" "OU1_5" 0 0.726994163438657 2.91495431145572 1.49837546477865 2.24239914374979 2.0955931557381
"36" "OU1_6" 0 0.526897403079952 0.140884005701123 10.9514769504919 10.898884279923 10.9209592220636
"37" "OU1_7" 0 0.688681767311505 2.59854339559705 7.85359246279045 7.64626475749618 8.11678888978501
"38" "OU1_8" 0 0.621909415104155 0.222805857240466 8.90190164949923 9.00098780188554 9.00512240851308
"39" "OU1_9" 0 0.705059323294159 4.57652592327022 3.19261122175532 3.49352390878656 2.84355888611492
"40" "OU1_10" 0 0.671708040366245 0.616961149471361 4.12129263293331 3.91462833986115 3.58335233888098
"41" "OU1_11" 0 0.400492621546179 0.044530615799566 9.66901356393545 9.72249165028158 9.67548604721925
"42" "OU1_12" 0 0.351749283886304 0.0296938204554764 10.4742864061982 10.4951390972017 10.4702809277799
"43" "OU1_13" 0 0.510757271257421 0.0977418778126385 8.82157007625304 8.76770652658026 8.77616120933913
"44" "OU1_14" 0 0.73230517401851 2.43060848915637 4.0293786198249 3.49908349218747 4.26936703826763
"45" "OU1_15" 0 0.63264524080055 0.257702476616127 9.23777302989191 9.2562472638179 9.31327090020438
"46" "OU1_16" 0 0.580968430354441 1.07599923013027 4.66280508960353 4.29107102868251 4.75324160392987
"47" "OU1_17" 0 0.428691782297097 0.0335745906347997 8.14141162474018 8.06514679092064 8.05577994211441
"48" "OU1_18" 0 0.588800038694631 0.147448576578951 9.06960454469766 9.17157508509261 9.00769357555649
"49" "OU1_19" 0 0.671141816468006 2.10496941301253 1.04525836085034 1.46862855432553 2.01007797333014
"50" "OU1_20" 0 0.49464631435167 0.167669553519834 8.7958423928474 8.6899094514301 8.89178610594741
"51" "OU1_21" 0 0.432637455789692 0.0403488424500204 10.8002902655427 10.8235854374803 10.8150502623286
"52" "OU1_22" 0 0.524706787094052 0.163843076269857 9.44823971618921 9.51257563078147 9.52893022445642
"53" "OU1_23" 0 0.522863257460653 0.272402312619174 8.06741821686422 8.08366142368412 8.31412351487188
"54" "OU1_24" 0 0.540411159098328 0.333502293359219 7.83996467875215 7.9748617778929 8.1520691601749
"55" "OU1_25" 0 0.659070634559835 0.466558727464116 7.13670770831214 7.28672984817434 7.33176355548736
"56" "OU1_26" 0 0.591956067319862 0.334419809367015 8.57416941334147 8.62503474178346 8.5596832258183
"57" "OU1_27" 0 0.589881257867525 0.42635225166565 9.11040170850259 9.27992307068217 8.90653464779871
"58" "OU1_28" 0 0.644753028522638 0.546421053649964 0.303174078745774 0.39657938537225 0.434997088428879
"59" "OU1_29" 0 0.71697274473035 3.16339519597819 6.32490935588645 6.41792113347759 5.98393880624304
"60" "OU1_30" 0 0.703491578109647 2.55025812911117 5.80351837605989 5.04650745264799 5.30236565143907
"61" "OUM_1" 0 0.596130756629575 0.488807478459325 7.78756288439573 8.33227349744297 8.9352568570153
"62" "OUM_2" 0 0.560216170373594 0.650421391730697 7.87626295428545 8.41067301465792 9.05884295107279
"63" "OUM_3" 0 0.64067960582965 0.808529410671398 6.59322312099147 6.50476013440029 6.59593844611674
"64" "OUM_4" 0 0.376770265540781 0.0340736274445146 9.13432877778696 9.43724639379001 9.12088398084731
"65" "OUM_5" 0 0.850470588542177 3.09749649974037 3.9915766756048 1.83910093757369 0.50015675778293
"66" "OUM_6" 0 0.72942322525542 0.256725425196479 8.96847515137646 11.1544558823313 12.3093825273424
"67" "OUM_7" 0 0.696184407096233 1.70171416887872 7.13547320753669 7.65628853558024 9.19703051935131
"68" "OUM_8" 0 0.601928203545246 0.211605287265748 8.37278607460915 9.20653646610698 9.78249393397344
"69" "OUM_9" 0 0.636979529780237 4.02978096288324 4.77640970247504 2.92037355150422 0.750352332810985
"70" "OUM_10" 0 0.691883656570761 0.598836576876821 4.80176125222766 3.80784578784019 2.75400038418907
"71" "OUM_11" 0 0.635553731592919 0.141848278347661 8.1654375564021 9.78359857190759 10.4929513870447
"72" "OUM_12" 0 0.543304145711971 0.0930968827112445 9.38911200005139 10.6011400434608 11.1432924965932
