"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"159",1,-316.350870428486,-324.430507193632,0.270532509859383,1e-10,0,NA,"OU1_3_BM1","OU1_3","BM1","BM1",3,"exampleSM",256,638.701740856972,638.79697895221,10.7645877674809,10.7004633129181,0.00380973038330757,0.00399027183799328,"OU1",1.12899860176287,0.886887299410546
"160",1,-435.144498894848,-630.427269609889,2.55025812911117,0.703491578109647,0,NA,"OU1_30_OUM","OU1_30","OUM","OUM",6,"exampleSM",256,882.288997789697,882.626347187287,0,0,0.84959201196708,0.837859907068834,"OU1",1.86974672825329,2.11185803060562
"161",1,-438.876552175108,-634.916617628951,2.51679177942005,0.671008723415792,0,NA,"OU1_30_OU1","OU1_30","OU1","OU1",4,"exampleSM",256,885.753104350216,885.912466900016,3.46410656051876,3.28611971272915,0.150310471963416,0.162031547642401,"OU1",2.12800349931013,1.95001665152051
"162",1,-447.216993242316,-588.473987213735,0.751985518480362,1e-10,0,NA,"OU1_30_BM1","OU1_30","BM1","BM1",3,"exampleSM",256,900.433986484632,900.52922457987,18.1449886949356,17.9028773925833,9.75160695038666e-05,0.000108545288764927,"OU1",0.83940826269577,0.775283808133054
"163",1,96.6524380513387,162.687287800835,0.01073828214277,1e-10,0,NA,"OU1_4_BM1","OU1_4","BM1","BM1",3,"exampleSM",256,-187.304876102677,-187.209638007439,0,0,0.999999413756177,0.999999438236778,"OU1",28.7356538218653,28.7356538218653
"164",1,83.1708033030988,80.2848955807389,0.0271661053447706,0.380906067115136,0,NA,"OU1_4_OU1","OU1_4","OU1","OU1",4,"exampleSM",256,-158.341606606198,-158.182244056397,28.9632694964798,29.0273939510425,5.13695410105499e-07,4.97486439858711e-07,"OU1",4.09273964531585,3.91475279752626
"165",1,83.2134269043356,80.3143617831337,0.0271108518582732,0.380748009341367,0,NA,"OU1_4_OUM","OU1_4","OUM","OUM",6,"exampleSM",256,-154.426853808671,-154.089504411081,32.8780222940061,33.1201335963584,7.25484129403428e-08,6.42767819752824e-08,"OU1",5.6999460972383,5.94205739959057
"166",1,-448.478602033796,-661.733251367567,2.91495431145572,0.726994163438657,0,NA,"OU1_5_OUM","OU1_5","OUM","OUM",6,"exampleSM",256,908.957204067592,909.294553465183,0,0,0.776432071461234,0.760605135730958,"OU1",2.00979245054396,0.0441697473698923
"167",1,-451.723609043862,-665.720848814097,2.85854965393059,0.691628734526717,0,NA,"OU1_5_OU1","OU1_5","OU1","OU1",4,"exampleSM",256,911.447218087724,911.606580637525,2.49001402013175,2.31202717234214,0.223564988547612,0.239391613578615,"OU1",0.0141561400496357,0.0782805946123517
"168",1,-463.962659898856,-623.670762380686,0.857134306231195,1e-10,0,NA,"OU1_5_BM1","OU1_5","BM1","BM1",3,"exampleSM",256,933.925319797711,934.020557892949,24.9681157301189,24.7260044277666,2.9399911533289e-06,3.25069042675182e-06,"OU1",1.84989839846764,1.84989839846764
"169",1,-94.9699077671758,-40.2406453495988,0.0479793361280509,1e-10,0,NA,"OU1_6_BM1","OU1_6","BM1","BM1",3,"exampleSM",256,195.939815534352,196.03505362959,0,0,0.90618591985905,0.909848589607302,"OU1",4.89633128305294,4.83220682849026
"170",1,-96.3860111814209,-101.502521791363,0.140772283528344,0.525546888777856,0,NA,"OU1_6_OU1","OU1_6","OU1","OU1",4,"exampleSM",256,200.772022362842,200.931384912643,4.83220682849026,4.89633128305294,0.080894115243717,0.078658253145221,"OU1",3.84672144555825,3.66873459776866
"171",1,-96.2203784803053,-101.274633939784,0.140884005701123,0.526897403079952,0,NA,"OU1_6_OUM","OU1_6","OUM","OUM",6,"exampleSM",256,204.440756960611,204.778106358201,8.50094142625892,8.74305272861119,0.0129199648972334,0.0114931572474769,"OU1",28.1271800628403,28.3692913651926
"172",1,-440.729416153017,-637.451936812973,2.56168463280332,0.673435165339607,0,NA,"OU1_7_OU1","OU1_7","OU1","OU1",4,"exampleSM",256,889.458832306033,889.618194855834,0,0,0.781478404134889,0.796293464365834,"OU1",1.54079035132747,1.36280350353786
"173",1,-440.003786496559,-636.360689993336,2.59854339559705,0.688681767311505,0,NA,"OU1_7_OUM","OU1_7","OUM","OUM",6,"exampleSM",256,892.007572993119,892.344922390709,2.54874068708568,2.72672753487529,0.218506808027833,0.203690976505159,"OU1",1.01623867369983,1.25834997605216
"174",1,-452.604553910244,-594.604580189315,0.784323482879704,1e-10,0,NA,"OU1_7_BM1","OU1_7","BM1","BM1",3,"exampleSM",256,911.209107820488,911.304345915727,21.7502755144553,21.6861510598926,1.47878372781101e-05,1.55591290068992e-05,"OU1",0.302234721798186,0.23811026723547
"175",1,-137.779828775158,-143.916463927928,0.223985651079062,0.621683975135477,0,NA,"OU1_8_OU1","OU1_8","OU1","OU1",4,"exampleSM",256,283.559657550315,283.719020100116,0,0,0.732887565639922,0.744429817351366,"OU1",0.602400560743092,0.424413712953537
"176",1,-137.050785596462,-143.180400091532,0.222805857240466,0.621909415104155,0,NA,"OU1_8_OUM","OU1_8","OUM","OUM",6,"exampleSM",256,286.101571192925,286.438920590515,2.54191364260942,2.71990049039897,0.205621166772964,0.191075441992791,"OU1",0.326111952594772,0.568223254947043
"177",1,-141.257925901697,-91.2277837588822,0.0688754433643704,1e-10,0,NA,"OU1_8_BM1","OU1_8","BM1","BM1",3,"exampleSM",256,288.515851803394,288.611089898632,4.95619425307905,4.89206979851633,0.0614912675871144,0.064494740655843,"OU1",1.11156530978616,0.869454007433887
"178",1,-510.631181464938,-861.360333379436,4.5042308530782,0.687405771938622,0,NA,"OU1_9_OU1","OU1_9","OU1","OU1",4,"exampleSM",256,1029.26236292988,1029.42172547968,0,0,0.754403693880075,0.770513165196729,"OU1",2.42278735929176,2.24480051150204
"179",1,-509.753581720689,-860.088307611035,4.57652592327022,0.705059323294159,0,NA,"OU1_9_OUM","OU1_9","OUM","OUM",6,"exampleSM",256,1031.50716344138,1031.84451283897,2.24480051150204,2.42278735929176,0.245556575798839,0.229444933958338,"OU1",2.01322000447408,2.1912068522638
"180",1,-521.482749720187,-817.825403598368,1.34333620432362,1e-10,0,NA,"OU1_9_BM1","OU1_9","BM1","BM1",3,"exampleSM",256,1048.96549944037,1049.06073753561,19.7031365104986,19.6390120559358,3.97303210856978e-05,4.1900844933049e-05,"OU1",4.77732914781654,4.71320469325383
"181",1,-242.282636026932,-284.7728604429,0.488807478459325,0.596130756629575,0,NA,"OUM_1_OUM","OUM_1","OUM","OUM",6,"exampleSM",256,496.565272053863,496.902621451453,0,0,0.999037086269648,0.998913622590012,"OUM",7.75104675474728,7.92903360253683
"182",1,-252.236512656825,-237.719325755503,0.163922811541601,1e-10,0,NA,"OUM_1_BM1","OUM_1","BM1","BM1",3,"exampleSM",256,510.473025313649,510.568263408888,13.9077532597864,13.6656419574341,0.000954006562582087,0.00107664242444695,"OUM",2.01266532581013,1.94854087124742
"183",1,-255.91032688731,-301.213108465698,0.490000797169484,0.526105784920225,0,NA,"OUM_1_OU1","OUM_1","OU1","OU1",4,"exampleSM",256,519.82065377462,519.980016324421,23.2553817207568,23.0773948729672,8.90716776943697e-06,9.73498554072084e-06,"OUM",9.8606445692734,9.68265772148379
"184",1,-251.622656442256,-311.518788993289,0.598836576876821,0.691883656570761,0,NA,"OUM_10_OUM","OUM_10","OUM","OUM",6,"exampleSM",256,515.245312884513,515.582662282103,0,0,1,1,"OUM",3.56958129082523,3.81169259317755
"185",1,-292.915583974178,-298.528395160071,0.225252980989199,1e-10,0,NA,"OUM_10_BM1","OUM_10","BM1","BM1",3,"exampleSM",256,591.831167948355,591.926406043593,76.5858550638422,76.3437437614899,2.34203228188707e-17,2.64342308441669e-17,"OUM",1.18946417457971,1.18946417457971
"186",1,-295.529054755669,-360.881438753922,0.669500566287102,0.527855137191147,0,NA,"OUM_10_OU1","OUM_10","OU1","OU1",4,"exampleSM",256,599.058109511337,599.217472061138,83.8127966268244,83.6348097790348,6.31367839411256e-19,6.90131433895163e-19,"OUM",6.66729909668675,6.66729909668675
"187",1,-79.1935237203887,-129.560610690195,0.141848278347661,0.635553731592919,0,NA,"OUM_11_OUM","OUM_11","OUM","OUM",6,"exampleSM",256,170.387047440777,170.724396838368,0,0,1,1,"OUM",10.6682064568045,10.6682064568045
"188",1,-177.182469394643,-171.802362845712,0.0912125487757983,1e-10,0,NA,"OUM_11_BM1","OUM_11","BM1","BM1",3,"exampleSM",256,360.364938789286,360.460176884525,189.977891348509,189.735780046157,5.58245269835607e-42,6.30084582720114e-42,"OUM",9.29995273808026,9.29995273808026
"189",1,-205.358718300336,-283.060327298835,0.202734725139883,0.254590380528498,0,NA,"OUM_11_OU1","OUM_11","OU1","OU1",4,"exampleSM",256,418.717436600673,418.876799150474,248.330389159895,248.152402312106,1.19053220915849e-54,1.30133917079317e-54,"OUM",0.452617010669655,0.452617010669655
"190",1,-38.4593638034291,-65.2946968375102,0.0930968827112445,0.543304145711971,0,NA,"OUM_12_OUM","OUM_12","OUM","OUM",6,"exampleSM",256,88.9187276068583,89.2560770044486,0,0,1,1,"OUM",15.4403596720066,15.6824709743588
"191",1,-114.279902642276,-82.0616604800494,0.055790972575766,1e-10,0,NA,"OUM_12_BM1","OUM_12","BM1","BM1",3,"exampleSM",256,234.559805284551,234.655043379789,145.641077677693,145.398966375341,2.36832780110744e-32,2.67310251414158e-32,"OUM",5.97965574524162,5.91553129067893
"192",1,-141.862723472324,-191.594118179558,0.125406707241516,0.262295572205732,0,NA,"OUM_12_OU1","OUM_12","OU1","OU1",4,"exampleSM",256,291.725446944648,291.884809494448,202.806719337789,202.62873249,9.14282588835542e-45,9.99378040235332e-45,"OUM",5.91711617177629,5.73912932398673
