"gene_name" "tau" "alpha" "sigma" "theta_1"
"56" "OU1_26" 0.0961653763804273 0.908433183669283 0.422690471752178 5.83052127142035
"57" "OU1_27" 0.108388887652966 0.893709988881155 0.556667849510473 6.22624985379873
"58" "OU1_28" 0.119204565362861 0.862229636837132 0.642381767531085 0.253097770550029
"59" "OU1_29" 0.297106384876485 0.90304385381942 3.72475532151924 4.29941075995484
"60" "OU1_30" 0.266801475979544 0.887092069624472 2.77051597106762 3.57606920339501
"61" "OUM_1" 0.119226426357015 0.812947491914308 0.604907408861821 5.59264017843566
"62" "OUM_2" 0.145288254084317 0.79856185776381 0.849384455128229 5.6563897056952
"63" "OUM_3" 0.150691523931921 0.937612214757986 0.964189527454284 4.44675603023483
"64" "OUM_4" 0.05 0.649140916257319 0.0223245770018224 6.31579378510294
"65" "OUM_5" 0.307032673182073 0.806298731823873 3.30744108539181 1.49948018980959
"66" "OUM_6" 0.153189588645877 0.378369442183358 0.313493326667738 7.29872164911604
"67" "OUM_7" 0.23520668747327 0.928897712177534 2.33617835191652 5.21616024936253
"68" "OUM_8" 0.0875512643036795 0.810440459290726 0.33170308364189 6.14278353917428
"69" "OUM_9" 0.381268841363577 0.804843910965007 5.12791813391226 2.1207773307993
"70" "OUM_10" 0.151920849758966 0.843994010826486 0.81802829535024 2.66936293553069
"71" "OUM_11" 0.109409962599012 0.380529286124869 0.171463508611297 6.41394049337839
"72" "OUM_12" 0.0840744681197054 0.399043866219121 0.0983022841636586 7.01843387089887
"73" "OUM_13" 0.0868389161339415 0.82943139918439 0.294065107620047 5.7748884351226
"74" "OUM_14" 0.284029767145309 0.808473700605344 2.91951878263724 2.49706150723505
"75" "OUM_15" 0.12986928561819 0.598380019726368 0.39626871849617 6.26904177323541
"76" "OUM_16" 0.204671107660774 0.782764549278221 1.43181587408204 2.91351063985576
"77" "OUM_17" 0.05 0.718519433769188 0.0307427541846949 5.44398451901723
"78" "OUM_18" 0.0828723137831358 0.690167409741839 0.190961745239466 6.26596807045419
"79" "OUM_19" 0.28168497396205 0.748945839359589 2.57316922355809 1.14307332854844
"80" "OUM_20" 0.0800669213193626 0.64689343908338 0.203940251260455 5.84205749885027
"81" "OUM_21" 0.0850529757274946 0.570760503047353 0.192728558720006 7.21674473219308
"82" "OUM_22" 0.0855472958846901 0.773404702981574 0.294206106365101 6.37415071861085
