"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"92",6,-236.156824780477,-216.902981595214,0.651088602470808,0.93209334171725,0.112494356945479,"converged","OU1_1_OUM","OU1_1","OUM","OUM",6,"exampleEM",256,484.313649560954,484.650998958544,1.38072733417766,1.55871418196722,0.333952178576917,0.314458464212417,"OU1",1.2030765360841,1.38106338387365
"93",8,-283.716551811297,-213.069484184321,0.194564048652754,1e-10,0.131413930692421,"converged","OU1_1_BM1","OU1_1","BM1","BM1",3,"exampleEM",256,573.433103622594,573.528341717832,90.500181395818,90.4360569412553,1.48470686415089e-20,1.57795104642234e-20,"OU1",8.9040094026376,8.83988494807488
"94",6,-256.56538109909,-237.111409759929,0.752899114377644,0.938517321649736,0.131579411122534,"converged","OU1_10_OUM","OU1_10","OUM","OUM",6,"exampleEM",256,525.130762198181,525.468111595771,0,0,0.594301707412721,0.572677548024768,"OU1",0.585567859622302,0.763554707411913
"95",6,-258.947158452796,-239.518563228237,0.764489507445665,0.932344995712905,0.131461826805887,"converged","OU1_10_OU1","OU1_10","OU1","OU1",4,"exampleEM",256,525.894316905593,526.053679455393,0.763554707411913,0.585567859622302,0.405698292587279,0.427322451975232,"OU1",1.03076233049933,1.09488678506204
"96",8,-300.965594732248,-230.269156714284,0.222127786607483,1e-10,0.144994626399964,"converged","OU1_10_BM1","OU1_10","BM1","BM1",3,"exampleEM",256,607.931189464496,608.026427559734,82.8004272663151,82.5583159639627,6.22476051482629e-19,6.77017083567292e-19,"OU1",0.400037916535439,0.157926614183111
"97",7,107.307775566713,124.857200725763,0.0348164825800043,0.776081390284972,0.05,"converged","OU1_11_OU1","OU1_11","OU1","OU1",4,"exampleEM",256,-206.615551133425,-206.456188583624,0,0,0.825792437163081,0.837716474524834,"OU1",3.3495129675251,3.17152611973552
"98",6,107.722012506845,125.309242877882,0.0347570925606109,0.778659641991294,0.05,"converged","OU1_11_OUM","OU1_11","OUM","OUM",6,"exampleEM",256,-203.44402501369,-203.106675616099,3.17152611973552,3.3495129675251,0.169115243266875,0.156949362830413,"OU1",6.76358261241427,7.00569391476654
"99",11,101.219165549462,171.483049342548,0.01,1e-10,0.05,"early_stop_oscillating","OU1_11_BM1","OU1_11","BM1","BM1",3,"exampleEM",256,-196.438331098923,-196.343093003685,10.1772200345021,10.1130955799394,0.00509231957004379,0.00533416264475328,"OU1",89.600176571635,89.3580652692827
"100",9,292.81373913295,310.27069369217,0.01,1.00323135645413,0.05,"converged","OU1_12_OU1","OU1_12","OU1","OU1",4,"exampleEM",256,-577.627478265901,-577.4681157161,0,0,0.734081610870894,0.751088145306499,"OU1",2.20884835775985,2.03086150997024
"101",10,293.798308377965,311.252386549566,0.01,1.01112149248111,0.05,"converged","OU1_12_OUM","OU1_12","OUM","OUM",6,"exampleEM",256,-575.596616755931,-575.25926735834,2.03086150997024,2.20884835775985,0.265918389129106,0.248911854693501,"OU1",19.8040227442661,19.8040227442661
"102",4,168.242706750513,236.899928041895,0.01,1e-10,0.05,"converged","OU1_12_BM1","OU1_12","BM1","BM1",3,"exampleEM",256,-330.485413501026,-330.390175405788,247.142064764875,247.077940310312,1.58316747168402e-54,1.67262224745588e-54,"OU1",14.1704840091788,13.9283727068265
"103",20,-4.29545260242043,64.0887561732419,0.0181326517932577,1e-10,0.0859447861484985,"converged","OU1_13_BM1","OU1_13","BM1","BM1",3,"exampleEM",256,14.5909052048409,14.6861433000789,0,0,0.99999999991134,0.999999999915696,"OU1",9.64810926412309,9.40599796177082
"104",7,-26.6814812164697,-7.600581881008,0.118788477087839,0.866812656173342,0.050000118478218,"converged","OU1_13_OU1","OU1_13","OU1","OU1",4,"exampleEM",256,61.3629624329394,61.5223249827402,46.7720572280986,46.8361816826613,6.97552371025682e-11,6.75542024234705e-11,"OU1",2.7891136895085,2.61112684171894
"105",37,-25.9870446373292,-6.90506331619292,0.118082544918796,0.866684642003829,0.0500831793942021,"converged","OU1_13_OUM","OU1_13","OUM","OUM",6,"exampleEM",256,63.9740892746584,64.3114386722487,49.3831840698175,49.6252953721698,1.89050499771017e-11,1.67495841275916e-11,"OU1",2.75816478513889,2.75816478513889
"106",6,-424.55607821924,-405.197620794973,2.7213224113745,0.904988937270134,0.258780048083048,"converged","OU1_14_OUM","OU1_14","OUM","OUM",6,"exampleEM",256,861.112156438479,861.449505836069,0,0,0.701945057221846,0.682998004644034,"OU1",1.53516773950503,1.71315458729464
"107",6,-427.412655512887,-408.136088923638,2.75305965500252,0.89085149357191,0.258801318465278,"converged","OU1_14_OU1","OU1_14","OU1","OU1",4,"exampleEM",256,862.825311025774,862.984673575574,1.71315458729464,1.53516773950503,0.298054942778154,0.317001995355966,"OU1",3.11948782239301,2.9415009746034
"108",7,-470.381190707462,-399.573239708174,0.841266891818106,1e-10,0.266286016458702,"converged","OU1_14_BM1","OU1_14","BM1","BM1",3,"exampleEM",256,946.762381414923,946.857619510161,85.6502249764441,85.4081136740917,1.76845119876802e-19,1.94215190742933e-19,"OU1",0.659948505312059,0.659948505312059
"109",6,-138.583514778866,-119.503313298419,0.306273934250838,0.934186636954855,0.0708205408971316,"converged","OU1_15_OU1","OU1_15","OU1","OU1",4,"exampleEM",256,285.167029557732,285.326392107532,0,0,0.87546992856963,0.884852495287111,"OU1",4.07841400595299,3.90042715816344
"110",7,-138.533728357948,-119.445927162215,0.306035673487071,0.933874771592377,0.0709502486814305,"converged","OU1_15_OUM","OU1_15","OUM","OUM",6,"exampleEM",256,289.067456715895,289.404806113485,3.90042715816344,4.07841400595299,0.124530071430367,0.115147504712886,"OU1",2.79047931200193,2.79047931200193
"111",10,-172.954705384966,-102.702284756829,0.0797612135924713,1e-10,0.099211972696798,"converged","OU1_15_BM1","OU1_15","BM1","BM1",3,"exampleEM",256,351.909410769931,352.004648865169,66.7423812121994,66.6782567576367,2.81395597405073e-15,2.93677986253235e-15,"OU1",9.49543175098194,9.49543175098194
"112",6,-340.252750658465,-321.982092456543,1.26058169915337,0.790502428284081,0.186074765381637,"converged","OU1_16_OU1","OU1_16","OU1","OU1",4,"exampleEM",256,688.505501316929,688.66486386673,0,0,0.58788321913195,0.60926291826354,"OU1",0.157915342221258,0.157915342221258
"113",6,-338.607972221854,-320.256593205269,1.25462494535294,0.797406637053869,0.185654927568338,"converged","OU1_16_OUM","OU1_16","OUM","OUM",6,"exampleEM",256,689.215944443707,689.553293841298,0.710443126778046,0.888429974567657,0.412116780856427,0.390737081724022,"OU1",3.50242824240036,3.50242824240036
"114",8,-365.899543060763,-295.121850185297,0.36767118830596,1e-10,0.196030987455735,"converged","OU1_16_BM1","OU1_16","BM1","BM1",3,"exampleEM",256,737.799086121525,737.894324216763,49.2935848045959,49.2294603500332,1.16231843683024e-11,1.24383638800054e-11,"OU1",3.41410172889334,3.17199042654102
"115",11,164.2785203971,181.496300097367,0.0204496461604089,0.77965273595846,0.05,"converged","OU1_17_OUM","OU1_17","OUM","OUM",6,"exampleEM",256,-316.5570407942,-316.219691396609,0,0,0.973428953831741,0.971027545015533,"OU1",3.92210112643721,4.16421242878948
"116",6,158.67751768813,175.617117274773,0.0212360558255252,0.761412206383977,0.05,"converged","OU1_17_OU1","OU1_17","OU1","OU1",4,"exampleEM",256,-309.35503537626,-309.195672826459,7.20200541793974,7.02401857015019,0.0265710461682586,0.028972454984467,"OU1",34.9767287995396,34.9767287995396
"117",4,116.955765668721,186.835786889738,0.01,1e-10,0.05,"converged","OU1_17_BM1","OU1_17","BM1","BM1",3,"exampleEM",256,-227.911531337441,-227.816293242203,88.6455094567585,88.4033981544063,5.48499781038498e-20,6.17557712239118e-20,"OU1",9.29263400104318,9.2285095464805
"118",9,-78.680738340683,-59.9433461221427,0.189371195351554,0.904146568271234,0.05,"converged","OU1_18_OU1","OU1_18","OU1","OU1",4,"exampleEM",256,165.361476681366,165.520839231167,0,0,0.932840490039801,0.938112058555031,"OU1",4.75418521773676,4.57619836994718
"119",8,-79.3245261478302,-60.3627516672325,0.203857254937598,1.0328459867789,0.0500000000000001,"converged","OU1_18_OUM","OU1_18","OUM","OUM",6,"exampleEM",256,170.64905229566,170.986401693251,5.28757561429438,5.46556246208397,0.0663170092787928,0.06101307443698,"OU1",8.4895431425702,8.73165444492247
"120",18,-86.6903533702914,-17.551220368565,0.0379367515386926,1e-10,0.0917786385954271,"converged","OU1_18_BM1","OU1_18","BM1","BM1",3,"exampleEM",256,179.380706740583,179.475944835821,14.0192300592169,13.9551056046542,0.000842500681406576,0.000874867007989191,"OU1",3.0131032932172,2.94897883865451
"121",6,-412.472973752333,-393.05836218954,2.47376616940361,0.913092030773761,0.251224091607714,"converged","OU1_19_OUM","OU1_19","OUM","OUM",6,"exampleEM",256,836.945947504666,837.283296902257,0,0,0.611517367724833,0.590178048664403,"OU1",0.729402936857127,0.907389784646739
"122",6,-414.926668644657,-395.530773273861,2.51474450011713,0.90897559160254,0.2513489655475,"converged","OU1_19_OU1","OU1_19","OU1","OU1",4,"exampleEM",256,837.853337289313,838.012699839114,0.907389784646739,0.729402936857127,0.388482632275167,0.409821951335597,"OU1",13.5793563216517,13.5793563216517
"123",7,-459.255219887967,-388.455132350989,0.769063132344942,1e-10,0.258285084231176,"converged","OU1_19_BM1","OU1_19","BM1","BM1",3,"exampleEM",256,924.510439775934,924.605677871172,87.5644922712679,87.3223809689156,5.91590094912074e-20,6.44419912201704e-20,"OU1",8.16829732164865,8.10417286708594
"124",6,-272.76722684744,-253.597335918934,0.83126563058488,0.893129068654829,0.134748823811742,"converged","OU1_2_OU1","OU1_2","OU1","OU1",4,"exampleEM",256,553.534453694879,553.69381624468,0,0,0.705769889063145,0.723906071626237,"OU1",1.92784104126065,1.74985419347104
"125",6,-271.642153944175,-252.471660135496,0.826751086192791,0.895887011726777,0.134359173454473,"converged","OU1_2_OUM","OU1_2","OUM","OUM",6,"exampleEM",256,555.28430788835,555.621657285941,1.74985419347104,1.92784104126065,0.294230110936855,0.276093928373763,"OU1",2.81930987146609,3.06142117381842
"126",8,-312.482948717,-241.804205129405,0.242660502315153,1e-10,0.150602089768232,"converged","OU1_2_BM1","OU1_2","BM1","BM1",3,"exampleEM",256,630.965897434001,631.061135529239,77.4314437391216,77.3673192845589,1.08302568097479e-17,1.14704986133023e-17,"OU1",4.44725324461479,4.20514194226246
"127",6,-111.524250230304,-92.8016404983574,0.24027069055142,0.892270267877761,0.0604255052870287,"converged","OU1_20_OU1","OU1_20","OU1","OU1",4,"exampleEM",256,231.048500460608,231.207863010409,0,0,0.688405028230181,0.707167453497936,"OU1",1.76333414376072,1.58534729597113
"128",9,-110.31692387829,-91.7228033632025,0.239591103913814,0.89515869452382,0.0586629979721532,"converged","OU1_20_OUM","OU1_20","OUM","OUM",6,"exampleEM",256,232.633847756579,232.97119715417,1.58534729597113,1.76333414376072,0.311594829525749,0.292832395620266,"OU1",7.665176245239,7.84316309302858
"129",12,-127.916593771731,-58.0764261207304,0.0543607674973338,1e-10,0.095521073677042,"converged","OU1_20_BM1","OU1_20","BM1","BM1",3,"exampleEM",256,261.833187543461,261.928425638699,30.7846870828529,30.7205626282902,1.42244070015496e-07,1.50881797528774e-07,"OU1",0.532946479146972,0.290835176794701
"130",17,208.545766482194,225.241436801066,0.0131726207504724,0.771854890692014,0.05,"converged","OU1_21_OU1","OU1_21","OU1","OU1",4,"exampleEM",256,-409.091532964389,-408.932170414588,0,0,0.818852887165371,0.83168105908311,"OU1",3.19517677486039,3.01718992707083
"131",17,209.037171518659,225.742468815408,0.013114238815759,0.772492171200888,0.05,"converged","OU1_21_OUM","OU1_21","OUM","OUM",6,"exampleEM",256,-406.074343037318,-405.736993639728,3.01718992707083,3.19517677486039,0.181147112834629,0.168318940916889,"OU1",53.5097904008367,53.5097904008367
"132",4,133.710923072994,203.184249852253,0.01,1e-10,0.05,"converged","OU1_21_BM1","OU1_21","BM1","BM1",3,"exampleEM",256,-261.421846145988,-261.32660805075,147.6696868184,147.605562363838,7.03300327782273e-33,7.37591994521559e-33,"OU1",15.4167488232123,15.4167488232123
"133",10,-98.5505943317927,-79.6548672848347,0.209338503665257,0.870827339778756,0.0627693121857893,"converged","OU1_22_OU1","OU1_22","OU1","OU1",4,"exampleEM",256,205.101188663585,205.260551213386,0,0,0.874272535874702,0.88373333655105,"OU1",4.05653814276579,3.8785512949762
"134",9,-98.4898699792808,-79.5963258978047,0.209376390651406,0.871232145621492,0.0626715263160121,"converged","OU1_22_OUM","OU1_22","OUM","OUM",6,"exampleEM",256,208.979739958562,209.317089356152,3.8785512949762,4.05653814276579,0.125727454609133,0.116266653516399,"OU1",20.4792836416548,20.721394944007
"135",10,-117.886505130929,-47.7138362674013,0.0510130873602097,1e-10,0.0893882412903379,"converged","OU1_22_BM1","OU1_22","BM1","BM1",3,"exampleEM",256,241.773010261858,241.868248357096,36.6718215982724,36.6076971437097,9.51616481263671e-09,9.9325510437258e-09,"OU1",1.63778936121366,1.39567805886139
"136",6,-166.689715986981,-148.160598074558,0.343719738821661,0.831628444402054,0.0845628299663795,"converged","OU1_23_OU1","OU1_23","OU1","OU1",4,"exampleEM",256,341.379431973962,341.538794523763,0,0,0.75887526721864,0.774782629628281,"OU1",0.119740900524505,0.183865355087221
"137",8,-165.836239055206,-147.371673418064,0.341233437485159,0.829285007452819,0.083856639231033,"converged","OU1_23_OUM","OU1_23","OUM","OUM",6,"exampleEM",256,343.672478110412,344.009827508002,2.29304613644945,2.471032984239,0.241124731416951,0.225217368933323,"OU1",5.5524908132017,5.79460211555397
"138",9,-187.82634286383,-117.384475521823,0.0895638526267122,1e-10,0.107801341999322,"converged","OU1_23_BM1","OU1_23","BM1","BM1",3,"exampleEM",256,381.652685727659,381.747923822897,40.2732537536966,40.2091292991338,1.36440864367723e-09,1.43839573626537e-09,"OU1",1.80309658317265,1.56098528082038
"139",7,-190.990462078342,-172.11310695377,0.424427913627072,0.859099677639087,0.0962055224065195,"converged","OU1_24_OU1","OU1_24","OU1","OU1",4,"exampleEM",256,389.980924156683,390.140286706484,0,0,0.744994942730044,0.761530258844672,"OU1",2.3221749531661,2.14418810537654
"140",6,-190.06255613103,-171.22045509405,0.421221951030433,0.85759691559786,0.0957245826338125,"converged","OU1_24_OUM","OU1_24","OUM","OUM",6,"exampleEM",256,392.12511226206,392.46246165965,2.14418810537654,2.3221749531661,0.255005057268288,0.238469741153568,"OU1",11.6106236923674,11.8527349947197
"141",9,-218.815586799119,-148.276965301223,0.115089710899709,1e-10,0.116024128499157,"converged","OU1_24_BM1","OU1_24","BM1","BM1",3,"exampleEM",256,443.631173598239,443.726411693477,53.6502494415555,53.5861249869928,1.66782193767268e-12,1.76038625992792e-12,"OU1",5.85577252447621,5.85577252447621
"142",6,-223.532899784195,-204.476948196232,0.566040169761654,0.888856538863686,0.107840126009575,"converged","OU1_25_OU1","OU1_25","OU1","OU1",4,"exampleEM",256,455.06579956839,455.225162118191,0,0,0.750051162020679,0.766361438008277,"OU1",1.80801916368682,1.80801916368682
"143",6,-222.63178495559,-203.513468736781,0.564310602049181,0.895396816792567,0.108287068006621,"converged","OU1_25_OUM","OU1_25","OUM","OUM",6,"exampleEM",256,457.26356991118,457.60091930877,2.19777034279014,2.37575719057969,0.249948837979321,0.233638561991723,"OU1",6.10363918604298,6.19539645561053
"144",8,-261.088890476561,-190.461967434326,0.162033714483854,1e-10,0.126802703527966,"converged","OU1_25_BM1","OU1_25","BM1","BM1",3,"exampleEM",256,528.177780953121,528.273019048359,73.1119813847313,73.0478569301686,9.97759450574682e-17,1.05267195771163e-16,"OU1",1.15884159147845,1.15884159147845
"145",6,-185.733450451646,-166.421529332576,0.422690471752178,0.908433183669283,0.0961653763804273,"converged","OU1_26_OU1","OU1_26","OU1","OU1",4,"exampleEM",256,379.466900903292,379.626263453093,0,0,0.866849470611302,0.876790127702001,"OU1",2.12166036980426,2.18578482436698
"146",8,-185.60683550424,-166.296840944784,0.422283936299823,0.90836399830755,0.0961170179314248,"converged","OU1_26_OUM","OU1_26","OUM","OUM",6,"exampleEM",256,383.213671008479,383.55102040607,3.74677010518735,3.92475695297691,0.133150529388698,0.123209872297999,"OU1",6.58926630041441,6.76725314820396
"147",9,-223.4259973678,-152.889702777211,0.120014033725478,1e-10,0.113419953485854,"converged","OU1_26_BM1","OU1_26","BM1","BM1",3,"exampleEM",256,452.8519947356,452.947232830838,73.3850938323077,73.320969377745,1.00594221884931e-16,1.05062915159044e-16,"OU1",2.27792928735272,2.21380483279
"148",6,-218.868927719922,-199.635127043401,0.553712884801085,0.911718999139957,0.108887280486735,"converged","OU1_27_OUM","OU1_27","OUM","OUM",6,"exampleEM",256,449.737855439844,450.075204837435,0,0,0.587617151590981,0.56589695035608,"OU1",0.530260095253823,0.708246943043378
"149",6,-221.223051191444,-202.111664871958,0.556667849510473,0.893709988881155,0.108388887652966,"converged","OU1_27_OU1","OU1_27","OU1","OU1",4,"exampleEM",256,450.446102382888,450.605464932689,0.708246943043378,0.530260095253823,0.412382848409016,0.434103049643917,"OU1",2.34176789814927,2.40589235271199
"150",8,-254.903851690442,-184.294992075214,0.153708661435722,1e-10,0.127212815138001,"converged","OU1_27_BM1","OU1_27","BM1","BM1",3,"exampleEM",256,515.807703380883,515.902941476122,66.069847941039,65.8277366386868,2.64368235972669e-15,2.8735976797925e-15,"OU1",6.3394725065715,6.27534805200878
"151",6,-243.153479451416,-224.269255512743,0.642381767531085,0.862229636837132,0.119204565362861,"converged","OU1_28_OU1","OU1_28","OU1","OU1",4,"exampleEM",256,494.306958902831,494.466321452632,0,0,0.818476847328654,0.831326163594391,"OU1",0.319597564592129,0.383722019154845
"152",8,-242.659541352621,-223.723387010547,0.642104014701839,0.867165384288898,0.119467633206527,"converged","OU1_28_OUM","OU1_28","OUM","OUM",6,"exampleEM",256,497.319082705242,497.656432102832,3.01212380241031,3.19011065019987,0.181523152671336,0.168673836405599,"OU1",1.7894707992333,2.03158210158557
"153",8,-276.172864531084,-205.479654854509,0.182509741885354,1e-10,0.13617451945791,"converged","OU1_28_BM1","OU1_28","BM1","BM1",3,"exampleEM",256,558.345729062169,558.440967157407,64.0387701593374,63.9746457047747,1.01663286409557e-14,1.06623674006187e-14,"OU1",2.87579761645304,2.87579761645304
"154",6,-464.265183677952,-444.915745996263,3.72475532151924,0.90304385381942,0.297106384876485,"converged","OU1_29_OU1","OU1_29","OU1","OU1",4,"exampleEM",256,936.530367355903,936.689729905704,0,0,0.858586224935448,0.869050600648786,"OU1",3.78518073615521,3.6071938883656
"155",6,-464.068780622134,-444.721842692266,3.71744907982491,0.902646870218095,0.29709010450976,"converged","OU1_29_OUM","OU1_29","OUM","OUM",6,"exampleEM",256,940.137561244269,940.474910641859,3.6071938883656,3.78518073615521,0.141413775064552,0.130949399351214,"OU1",6.38270886830207,6.6248201706544
"156",7,-510.195131819965,-439.381524635001,1.14963997660999,1e-10,0.30421894562586,"converged","OU1_29_BM1","OU1_29","BM1","BM1",3,"exampleEM",256,1026.39026363993,1026.48550173517,89.8598962840267,89.795771829464,2.63606045543543e-20,2.75512280886435e-20,"OU1",16.4905948827295,16.4905948827295
"157",6,-304.853886549669,-285.311903057708,1.10374956996008,0.950985259954512,0.160599833171325,"converged","OU1_3_OU1","OU1_3","OU1","OU1",4,"exampleEM",256,617.707773099338,617.867135649139,0,0,0.880206096886749,0.889276953389654,"OU1",2.7024802908943,2.76660474545702
"158",6,-304.848269838552,-285.309622896716,1.10308432630772,0.950046523897565,0.160557281764323,"converged","OU1_3_OUM","OU1_3","OUM","OUM",6,"exampleEM",256,621.696539677104,622.033889074694,3.98876657776555,4.16675342555516,0.119793903113251,0.110723046610346,"OU1",3.12012118976804,3.36223249212037
"159",8,-348.325938060544,-277.574365571027,0.322965917680631,1e-10,0.170374716008243,"converged","OU1_3_BM1","OU1_3","BM1","BM1",3,"exampleEM",256,702.651876121088,702.747114216326,84.9441030217499,84.8799785671872,3.15650706824275e-19,3.29294046815597e-19,"OU1",13.0214582776973,13.0214582776973
"160",6,-426.883406000189,-407.555566988061,2.73684456887075,0.89766945603486,0.266502256659085,"converged","OU1_30_OUM","OU1_30","OUM","OUM",6,"exampleEM",256,865.766812000377,866.104161397967,0,0,0.687387779283705,0.667953080857826,"OU1",1.25085416095044,1.25085416095044
"161",6,-429.671341075268,-410.404076487734,2.77051597106762,0.887092069624472,0.266801475979544,"converged","OU1_30_OU1","OU1_30","OU1","OU1",4,"exampleEM",256,867.342682150535,867.502044700336,1.57587015015815,1.39788330236854,0.312612220716295,0.332046919142174,"OU1",7.23645682945119,7.05846998166157
"162",7,-470.776715947974,-399.962566051859,0.843068798261911,1e-10,0.273088169747227,"converged","OU1_30_BM1","OU1_30","BM1","BM1",3,"exampleEM",256,947.553431895947,947.648669991185,81.7866198955702,81.5445085932179,1.19526155177171e-18,1.3109342239992e-18,"OU1",1.26241367724833,1.020302374896
"163",9,283.896297005832,301.510753016381,0.01,0.982200113901834,0.05,"converged","OU1_4_OUM","OU1_4","OUM","OUM",6,"exampleEM",256,-555.792594011665,-555.455244614074,0,0,0.977136230488937,0.975061289998195,"OU1",7.33215823142029,7.51014507920991
"164",4,278.141224466227,295.367672463735,0.01,0.880697256453801,0.05,"converged","OU1_4_OU1","OU1_4","OU1","OU1",4,"exampleEM",256,-548.282448932455,-548.123086382654,7.51014507920991,7.33215823142029,0.022863769511063,0.0249387100018052,"OU1",126.585198375938,126.407211528148
"165",4,159.196414182705,228.01907874687,0.01,1e-10,0.05,"converged","OU1_4_BM1","OU1_4","BM1","BM1",3,"exampleEM",256,-312.39282836541,-312.297590270172,243.399765646254,243.157654343902,1.36888687071141e-53,1.5417649140684e-53,"OU1",3.10191744371298,3.03779298915026
"166",6,-454.477141302919,-435.152708227462,3.43645137674727,0.89910039875659,0.287098380284261,"converged","OU1_5_OU1","OU1_5","OU1","OU1",4,"exampleEM",256,916.954282605837,917.113645155638,0,0,0.565286035336969,0.587014496085103,"OU1",0.703274043724832,0.525287195935221
"167",7,-452.739784900886,-433.41194483371,3.39553852583684,0.900456807928794,0.286886627087671,"converged","OU1_5_OUM","OU1_5","OUM","OUM",6,"exampleEM",256,917.479569801773,917.816919199363,0.525287195935221,0.703274043724832,0.434713964663031,0.412985503914897,"OU1",5.32771468549356,5.56982598784589
"168",7,-500.131282316736,-429.320659683916,1.06163100980423,1e-10,0.294524926746715,"converged","OU1_5_BM1","OU1_5","BM1","BM1",3,"exampleEM",256,1006.26256463347,1006.35780272871,89.3082820276348,89.2441575730721,2.28676333591227e-20,2.4520325897891e-20,"OU1",0.301064914421772,0.236940459859056
"169",9,-73.9045953385206,-55.2994372517958,0.176964043705649,0.874044230574413,0.05,"converged","OU1_6_OU1","OU1_6","OU1","OU1",4,"exampleEM",256,155.809190677041,155.968553226842,0,0,0.82465976553143,0.837158493471289,"OU1",3.27447207273721,3.09648522494763
"170",8,-73.4528379509944,-54.8504734422656,0.176295527716963,0.873666257309475,0.05,"converged","OU1_6_OUM","OU1_6","OUM","OUM",6,"exampleEM",256,158.905675901989,159.243025299579,3.09648522494763,3.27447207273721,0.175340234468571,0.162841506528711,"OU1",6.27781393158753,6.45580077937711
"171",4,-119.215122409107,-48.3738997013537,0.01,1e-10,0.0659895862244225,"converged","OU1_6_BM1","OU1_6","BM1","BM1",3,"exampleEM",256,244.430244818214,244.525482913452,88.6210541411726,88.55692968661,4.70389272919318e-20,4.93076993428181e-20,"OU1",1.95941424315691,1.95941424315691
"172",6,-445.468574414851,-426.0595467534,3.26394081995397,0.917165393962742,0.274644155664228,"converged","OU1_7_OU1","OU1_7","OU1","OU1",4,"exampleEM",256,898.937148829702,899.096511379503,0,0,0.77342539993511,0.788640215268165,"OU1",2.6334967872707,2.45550993948109
"173",16,-444.696329384591,-425.266517102304,3.25910317220404,0.92230838500605,0.274545907339481,"converged","OU1_7_OUM","OU1_7","OUM","OUM",6,"exampleEM",256,901.392658769183,901.730008166773,2.45550993948109,2.6334967872707,0.22657460006489,0.211359784731835,"OU1",0.863606724184251,1.10571802653658
"174",7,-493.922345746985,-423.115890449202,1.01253515295707,1e-10,0.282722483246651,"converged","OU1_7_BM1","OU1_7","BM1","BM1",3,"exampleEM",256,993.844691493971,993.939929589209,94.9075426642692,94.8434182097064,1.90330064825083e-21,2.0039751540315e-21,"OU1",1.7525178534213,1.51040655106897
"175",6,-119.509519695487,-100.753452793973,0.250769420332942,0.878264672257158,0.0656137954823255,"converged","OU1_8_OU1","OU1_8","OU1","OU1",4,"exampleEM",256,247.019039390974,247.178401940774,0,0,0.765581166519226,0.781173698997762,"OU1",2.54503852415732,2.36705167636774
"176",7,-118.693045533671,-99.8667553379488,0.250921257065457,0.886949918841471,0.0657737853348752,"converged","OU1_8_OUM","OU1_8","OUM","OUM",6,"exampleEM",256,249.386091067341,249.723440464932,2.36705167636774,2.54503852415732,0.234418833463809,0.218826300984363,"OU1",2.23508209440354,2.47719339675581
"177",10,-145.04228083125,-74.724159112176,0.0638800422454479,1e-10,0.0935265663853575,"converged","OU1_8_BM1","OU1_8","BM1","BM1",3,"exampleEM",256,296.0845616625,296.179799757738,49.0655222715266,49.0013978169638,1.6964788670819e-11,1.78743095178629e-11,"OU1",11.8621072533613,11.7979827987986
"178",20,22.3562631252598,14.3597434885759,0.01,0.639822858032988,0.269110516757251,"early_stop_oscillating","OU1_9_OUM","OU1_9","OUM","OUM",6,"exampleEM",256,-32.7125262505197,-32.3751768529293,0,0,1,1,"OU1",47.0613201530082,47.3034314553605
"179",6,-506.674765218584,-487.366043893849,5.06896920340348,0.891821998665589,0.362279990404518,"converged","OU1_9_OU1","OU1_9","OU1","OU1",4,"exampleEM",256,1021.34953043717,1021.50889298697,1054.06205668769,1053.8840698399,1.29817307843516e-229,1.41899854908659e-229,"OU1",0.872697194975558,0.936821649538274
"180",7,-550.713214417586,-479.886980448184,1.57643863208481,1e-10,0.366877397791604,"converged","OU1_9_BM1","OU1_9","BM1","BM1",3,"exampleEM",256,1107.42642883517,1107.52166693041,1140.13895508569,1139.89684378334,2.64223597700903e-248,2.98225930962567e-248,"OU1",51.7258868125095,51.7258868125095
"181",6,-230.072066977886,-211.270931693166,0.571459413732777,0.853580531388666,0.118980505950908,"converged","OUM_1_OUM","OUM_1","OUM","OUM",6,"exampleEM",256,472.144133955772,472.481483353362,0,0,0.999935813019866,0.999929839334163,"OUM",0.69299757618154,0.870984423971095
"182",6,-241.725712958359,-223.329518187633,0.604907408861821,0.812947491914308,0.119226426357015,"converged","OUM_1_OU1","OUM_1","OU1","OU1",4,"exampleEM",256,491.451425916718,491.610788466519,19.3072919609458,19.1293051131562,6.41869801322911e-05,7.01606658352414e-05,"OUM",2.85553298611359,2.85553298611359
"183",8,-267.377776227675,-196.705486640251,0.169313233185024,1e-10,0.136669351252609,"converged","OUM_1_BM1","OUM_1","BM1","BM1",3,"exampleEM",256,540.75555245535,540.850790550588,68.6114184995781,68.3693071972259,1.26238521103521e-15,1.42483017783611e-15,"OUM",1.2885058942353,1.04639459188297
"184",7,-239.482439872361,-220.032053103971,0.627735566849022,0.927361175575785,0.149953516277689,"converged","OUM_10_OUM","OUM_10","OUM","OUM",6,"exampleEM",256,490.964879744722,491.302229142312,0,0,1,1,"OUM",0.308559324206442,0.486546171995997
"185",6,-280.218395919706,-261.287782581971,0.81802829535024,0.843994010826486,0.151920849758966,"converged","OUM_10_OU1","OUM_10","OU1","OU1",4,"exampleEM",256,568.436791839411,568.596154389212,77.4719120946893,77.2939252468997,1.50379292552841e-17,1.64375614846655e-17,"OUM",1.21915525201746,1.04116840422785
