"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"154",1,-57.642624914389,-42.5700864699289,0.396070352317452,1e-10,0,NA,"OU1_28_BM1","OU1_28","BM1","BM1",3,"oursim",256,121.285249828778,121.380487924016,0,0,0.964340616920049,0.966287057398955,"OU1",0.385200225605175,0.143088923252918
"155",1,-60.3001414039025,-71.3654866923388,0.543117534813415,0.808768395560839,0,NA,"OU1_28_OU1","OU1_28","OU1","OU1",4,"oursim",256,128.600282807805,128.759645357606,7.31503297902705,7.37915743358974,0.0248766118700722,0.0241402901276865,"OU1",0.527213869757134,0.527213869757134
"156",1,-59.1361198816385,-70.0578832291728,0.537802218619674,0.83460149903302,0,NA,"OU1_28_OUM","OU1_28","OUM","OUM",6,"oursim",256,130.272239763277,130.609589160867,8.98698993449898,9.22910123685125,0.0107827712098792,0.00957265247335856,"OU1",0.137293891780274,0.137293891780274
"157",1,-68.6111286774132,-73.1821996849856,0.470114042043948,1e-10,0,NA,"OU1_29_BM1","OU1_29","BM1","BM1",3,"oursim",256,143.222257354826,143.317495450064,0,0,0.795585270858089,0.814385911377686,"OU1",0.281139681131123,0.245130407686275
"158",1,-66.9832383086256,-97.4301237220259,0.613483132821778,0.860300696661404,0,NA,"OU1_29_OUM","OU1_29","OUM","OUM",6,"oursim",256,145.966476617251,146.303826014842,2.74421926242479,2.98633056477706,0.201737712829915,0.182960277029949,"OU1",0.346539045354461,0.346539045354461
"159",1,-73.3055038530652,-104.807591670205,0.644542323753074,0.711221550536624,0,NA,"OU1_29_OU1","OU1_29","OU1","OU1",4,"oursim",256,154.61100770613,154.770370255931,11.3887503513041,11.4528748058668,0.00267701631199563,0.00265381159236548,"OU1",0.256535972879448,0.320660427442135
"160",1,-55.2587140215914,-37.4494954942506,0.381589513469954,1e-10,0,NA,"OU1_3_BM1","OU1_3","BM1","BM1",3,"oursim",256,116.517428043183,116.612666138421,0,0,0.880529885344789,0.888732409561757,"OU1",1.24452570574779,1.00241440339553
"161",1,-54.8464145310348,-62.7465110535163,0.51549188041858,0.910411141744182,0,NA,"OU1_3_OUM","OU1_3","OUM","OUM",6,"oursim",256,121.69282906207,122.03017845966,5.17540101888679,5.41751232123904,0.0662094604115117,0.0592070147912994,"OU1",0.171816595274962,0.413927897627218
"162",1,-57.0640400260158,-65.1805068859169,0.523126984555074,0.848853938445642,0,NA,"OU1_3_OU1","OU1_3","OU1","OU1",4,"oursim",256,122.128080052032,122.287442601832,5.61065200884869,5.67477646341138,0.0532606542436996,0.052060575646944,"OU1",0.777345750312236,0.777345750312236
"163",1,-56.5839257596876,-61.4448882158567,0.389572542970626,1e-10,0,NA,"OU1_4_BM1","OU1_4","BM1","BM1",3,"oursim",256,119.167851519375,119.263089614613,0,0,0.892246325204173,0.9033145519698,"OU1",0.0899720662225718,0.0899720662225718
